id,name,alt_name,country_id,is_active,created_at,updated_at,lat,long
2204,Antri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0581,78.21
2237,Antur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.987,75.376
2239,Anuppampattu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.3018,80.2258
2240,Anuppur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.1034,81.6908
2241,Anupshahr,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.37,78.27
2288,Aphaur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.8828,84.7595
2305,Apparaopeta,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.8987,81.5684
2314,Appukkudal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.4684,77.5766
2361,Arachchalur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.1627,77.7007
2384,Arajpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5197,87.0808
2388,Arakere,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.4133,76.8168
2389,Arakkal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,8.948,76.8631
2390,Arakkapadi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.0599,76.4592
2395,Aralam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.9992,75.764
2397,Aramangalam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.5843,76.0001
2399,Arambagh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.88,87.78
2400,Arambakkam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.5258,80.071
2403,Aranda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.085,84.3601
2408,Arani,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.3346,80.0848
2412,Arantangi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.1686,78.992
2413,Aranya Kalan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.2448,76.7435
2433,Araria,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.15,87.52
2440,Arasur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.0866,77.1146
2451,Aravakkurichchi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.776,77.9076
2453,Aravankara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.0745,75.9369
2454,Aravelli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.719,79.0262
2486,Arcot,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.9047,79.3238
2490,Arda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,32.3087,76.5772
2524,Areraj,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.5527,84.6726
2561,Arimalam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.255,78.884
2570,Ariyalur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.1372,79.0778
2580,Arkonam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.0778,79.6667
2593,Arma,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.1966,86.2468
2610,Armur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.79,78.29
2616,Arni,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.6677,79.2853
2617,Arni ka Khera,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.9,74.33
2619,Arniya,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.715,85.5448
2627,Aroali,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.043,87.9443
2629,Arohi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.8419,76.8645
2630,Aron,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.3811,77.4174
2640,Arrah,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5514,84.6603
2644,Arrapalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.0718,79.7386
2665,Arsali,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.3754,83.5903
2668,Arsikere,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.3139,76.2369
2693,Arttuvattala,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.5167,76.3167
2699,Arugollu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.8253,81.5775
2701,Arukutti,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.8309,76.427
2702,Arumbakkam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.5427,80.069
2703,Arumbavur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.381,78.7296
2704,Arumuganeri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,8.5717,78.0922
2705,Aruppukkottai,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.5139,78.1002
2707,Arutla,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.1346,78.7574
2708,Aruvapalam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.1833,76.85
2709,Aruvikkara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,8.3331,77.2788
2717,Arwal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.2442,84.6631
2752,Asafabad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,19.365,79.274
2762,Asahni,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0079,84.4799
2766,Asakapalle,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.7364,83.3
2773,Asan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.73,74.33
2775,Asansol,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.68,86.99
2776,Asara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.2494,77.2915
2778,Asarganj,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.15,86.68
2779,Asarhi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.2892,85.2189
2838,Ashoknagar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.58,77.73
2840,Ashta,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.0175,76.7221
2851,Ashwaraopeta,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.25,81.1333
2876,Assamannur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.1129,76.5517
2893,Asthal Bohar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.873,76.642
2894,Asthanwan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.2215,85.6262
2907,Asudapuram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.878,78.132
2913,Aswapuram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.8348,80.8236
2934,Atari,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.6008,74.6056
2935,Atarra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.28,80.57
2942,Atchampeta,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.5412,78.9503
2951,Athar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0392,86.059
2953,Atharga,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.9875,75.8863
2965,Athiringal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.0667,76.5
2967,Athni,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.73,75.07
2980,Atlapadu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.8877,81.6772
2985,Atmakur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.8779,78.5884
2986,Atmakur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.6167,79.6167
2987,Atmakur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.3364,77.8056
2988,Atmakur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.0712,79.736
2989,Atmakuru,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.6452,77.3554
2990,Atner,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.6238,77.9152
2999,Atru,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.81,76.63
3001,Attanur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.5006,78.1356
3002,Attappampatti,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.482,78.0248
3006,Attibele,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.7781,77.7726
3008,Attili,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.7,81.6
3009,Attimarappatti,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,8.7297,78.1169
3010,Attingal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,8.68,76.83
3011,Attippattu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.2633,80.2911
3016,Attur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,8.3224,77.2558
3017,Atturkuppam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.6,78.5423
3060,Auhar Sheikh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.7216,84.5993
3063,Aul,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,20.67,86.64
3069,Aurad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.254,77.4176
3070,Aurad Shahjahani,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.0958,76.8881
3071,Aurahi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.1895,87.3372
3072,Aurahi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5709,86.9668
3073,Aurahi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0355,86.7467
3074,Aurahi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.8263,87.1365
3075,Aurangabad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,19.88,75.32
3076,Aurangabad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.7,84.35
3077,Aurangabad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,27.894,77.369
3080,Auria,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.8563,87.0112
3100,Auta,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3882,85.9558
3107,Avadattur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.7014,77.8638
3108,Avadi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.1147,80.1098
3109,Avalepalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.7714,77.8594
3110,Avalpundurai,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.231,77.7182
3111,Avalurpet,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.38,79.3465
3112,Avanashipalaiyam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.9696,77.4352
3114,Avanigadda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.0197,80.92
3115,Avaniyapuram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.8818,78.1125
3136,Avidha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.6651,73.0366
3144,Avitanallur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.5002,75.8059
3163,Awankh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,32.1392,75.4611
3165,Awantipur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,33.9233,75.0128
3190,Ayanavelikulangara Tekku,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.0436,76.5199
3192,Ayanikkad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.458,76.126
3196,Ayas,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.2508,87.7784
3204,Ayikudi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.0032,77.3449
3205,Ayinikkad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.4974,75.72
3206,Ayirapuram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,9.88,76.3
3207,Ayirurpara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,8.503,76.9522
3211,Aymangala,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.0333,75.7333
3215,Ayodhyapattanam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.6755,78.2409
3238,Ayyagarpet,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.2197,80.8339
3239,Ayyampalaiyam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.2253,77.7485
3240,Ayyampettai,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.8971,79.1915
3259,Azamnagar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5456,87.8294
3270,Azhikkal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.9076,75.3446
3271,Azhikkod,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.9076,75.3446
3273,Azizpur Chande,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.7932,85.5945
3303,Baba Bakala,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.555,75.2656
3309,Babai,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.7026,77.9349
3310,Babai Kalan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.8313,78.6774
3319,Babhanganwa,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.1398,86.8464
3320,Babhangaon,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.7897,86.9767
3321,Babhangawan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3674,86.9501
3322,Babhani Bholwa,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0876,86.7456
3323,Babhantoli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.252,87.926
3324,Babhniyawan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.4943,84.4815
3325,Babhnoul,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3202,84.2128
3330,Babra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.8442,71.3042
3332,Babura,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.6838,84.7825
3346,Bachchannapet,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.7883,79.0349
3347,Bachhauta,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5242,86.4606
3348,Bachhraon,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.93,78.22
3350,Bachra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.6886,85.0703
3446,Bada Barabil,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.12,85.4
3447,Badagabettu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.3335,74.7999
3451,Badami,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.92,75.6803
3452,Badanahatti,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.3176,76.8258
3453,Badantola,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.2517,87.842
3454,Badarpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.8685,92.5961
3455,Badarwas,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.9752,77.5649
3460,Badepalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.7549,78.1443
3465,Badiadka,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.5833,75.0667
3469,Badkulla,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.3036,88.5302
3470,Badnawar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.0218,75.2327
3471,Badnor,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.8355,74.2775
3477,Badru Khan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.2523,75.7917
3478,Badshahpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.393,77.048
3480,Baduria,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.74,88.79
3481,Baduriatola,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.0928,84.0895
3482,Badurpalle,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.5468,78.365
3483,Badvel,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,14.75,79.05
3502,Bag,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.359,74.7905
3508,Bagaha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,27.0992,84.09
3509,Bagahi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.7632,84.467
3510,Bagalkot,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.1817,75.6958
3511,Bagalur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.8333,77.8667
3512,Bagalvad,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.0528,76.8877
3518,Bagasra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.4833,70.95
3519,Bagaura,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0388,84.4624
3520,Bagchini,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.4817,77.8185
3524,Bagepalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.78,77.79
3525,Bageshwar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,29.838,79.771
3526,Bagewadi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,16.29,74.6
3529,Bagha Purana,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.6881,75.0984
3530,Baghambarpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.8075,84.4059
3531,Baghant,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.1748,86.1705
3532,Baghauni,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.9338,86.0594
3534,Baghduma,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.8223,87.0116
3541,Baghmari,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,20.2206,85.5014
3542,Baghmaria,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.44,86.43
3543,Baghpat,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.95,77.22
3544,Baghra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5597,85.5841
3547,Bagli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.6412,76.3488
3550,Bagnan,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.47,87.97
3562,Bagor,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3575,74.3731
3564,Bagra,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.2,72.5833
3567,Bagrinagar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.9,73.8
3573,Bagula,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.335,88.644
3579,Bahadarpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.2922,76.1806
3580,Bahadurganj,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.2617,87.8244
3581,Bahadurpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.4522,85.6303
3582,Bahagalpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.5934,87.9536
3585,Baharampur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.1,88.25
3588,Baharu,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.204,88.4283
3593,Baheri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.9426,86.0471
3601,Bahraigh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,27.575,81.594
3603,Bahutal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.5714,87.8971
3624,Baihar,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.1013,80.5497
3627,Baikatpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.4939,85.3792
3629,Baikunthapur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.9808,88.2058
3630,Baikunthpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.7277,81.4098
3637,Bail-Hongal,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,15.8137,74.8589
3645,Baindur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.866,74.6333
3649,Bairagnia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.7381,85.2736
3650,Bairi Chak,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.6951,84.9913
3651,Bairia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.7583,84.1489
3652,Bairia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5563,85.1835
3653,Bairia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.7373,84.4371
3654,Bairiya,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.3392,84.8236
3656,Bairo,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0144,86.51
3659,Baisa,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3552,86.7246
3666,Baisuhalli,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.2064,78.1906
3673,Baj Baj,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.4828,88.1818
3675,Bajala,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.8537,74.8853
3682,Bajpe,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,12.9803,74.8832
3684,Bajwara,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,31.515,75.9494
3688,Bakarpur Ogairah,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3294,87.5138
3695,Bakharia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.7666,84.6619
3700,Bakhri,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5989,86.2607
3701,Bakhtawarpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,28.821,77.166
3702,Bakhtiyarpur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.459,85.539
3708,Bakwa,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.0601,86.4124
3718,Baladharmaram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.4104,79.969
3719,Balagam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.3694,70.0981
3726,Balakrishnanpatti,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,11.2511,78.4736
3732,Balangir,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,20.72,83.48
3737,Balarampur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,26.2432,89.5863
3738,Balarampur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,23.12,86.22
3739,Balarampuram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,8.3833,77.0833
3740,Balasamudram,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,10.419,77.4992
3744,Balasore,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,21.5033,86.925
3749,Balaungi,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,30.7306,76.6937
3759,Baldeogarh,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.7562,79.0672
3765,Balehonnur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,13.35,75.46
3774,Balha,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.5468,86.5683
3776,Balhapur,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.3511,86.2122
3777,Bali,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,22.65,88.34
3778,Balia,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,24.2433,75.8061
3780,Baligaon,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,25.4196,84.4951
3781,Balighattam,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,17.651,82.6059
3798,Balkonda,NULL,76,TRUE,2024-06-25 0:00:00,2024-06-25 0:00:00,18.8667,78.35
